styleid,Url,len_Fabulyst,len_Myntra,correct?,analysis
1053805,http://myntra.myntassets.com/assets/images/1053805/2015/11/2/11446444059163-Admyrin-Women-Kurtas-4811446444058778-1.jpg,Knee Length,Knee Length,TRUE,
2342490,http://myntra.myntassets.com/assets/images/2342490/2017/12/15/11513326335909-MTex-Black-Crepe-Straight-Kurti-5491513326335786-1.jpg,Knee Length,Knee Length,TRUE,
2240939,http://myntra.myntassets.com/assets/images/2240939/2017/11/21/11511267602833-Nayo-Women-Off-White--Black-Printed-Straight-Kurta-1321511267602629-1.jpg,Knee Length,Knee Length,TRUE,
1015759,http://myntra.myntassets.com/image/style/properties/1015759/Kurtis-by-Menaka-White--Blue-Printed-Kurta_1_bfce3f579482548baf5037c85ce116ea.jpg,Calf Length,Calf Length,TRUE,
2463734,http://myntra.myntassets.com/assets/images/2463734/2018/2/22/11519290873015-AKS-Women-Navy-Blue--White-Printed-Straight-Kurta-861519290872848-1.jpg,Knee Length,Knee Length,TRUE,
1613777,http://myntra.myntassets.com/assets/images/1613777/2016/11/16/11479297742397-GERUA-Women-Beige-Printed-Pathani-Kurta-4851479297742130-1.jpg,Knee Length,Knee Length,TRUE,
2268538,https://www.dropbox.com/s/9xrcmkmcfm93o05/OJ430%20%281%29.jpg?dl=1,Calf Length,Calf Length,TRUE,
2608546,http://myntra.myntassets.com/assets/images/diy/2018/2/23/abdb2dc5-5d6e-42f0-a45c-545900da631edefault.jpg,Calf Length,Calf Length,TRUE,
2335609,http://myntra.myntassets.com/assets/images/2335609/2017/12/13/11513163735499-NA-1721513163735366-1.jpg,Ankle Length,Calf Length,FALSE,FN
2495810,http://myntra.myntassets.com/assets/images/2495810/2018/3/1/11519887198589-W-Women-Kurtas-7881519887198355-1.jpg,Calf Length,Calf Length,TRUE,
2262326,http://myntra.myntassets.com/assets/images/2262326/2017/12/5/11512458742614-AKS-Women-Navy-Woven-Design-A-Line-Kurta-8571512458742449-1.jpg,Calf Length,Calf Length,TRUE,
2479939,http://myntra.myntassets.com/assets/images/2479939/2018/2/13/11518507315436-Grey-check-printed-34th-sleeve-cotton-maxi-dress-4121518507315230-1.jpg,Ankle Length,Ankle Length,TRUE,
2424424,http://myntra.myntassets.com/assets/images/2424424/2018/1/30/11517286566248-Shree-Women-Red-Printed-A-Line-Kurta-2411517286566155-1.jpg,Calf Length,Calf Length,TRUE,
2348321,http://myntra.myntassets.com/assets/images/2348321/2017/12/18/11513581854641-na-301513581854553-1.jpg,Ankle Length,Calf Length,FALSE,FN
1971842,http://myntra.myntassets.com/assets/images/1971842/2017/6/19/11497863285295-La-Firangi-Cotton-Printed-Straight-Kurta-7211497863285145-1.jpg,Knee Length,Knee Length,TRUE,
1687561,http://myntra.myntassets.com/assets/images/1687561/2017/8/14/11502694799370-Jashn-Women-Blue-Self-Checked-Straight-Kurta-891502694799076-1.jpg,Calf Length,Calf Length,TRUE,
2330652,http://myntra.myntassets.com/assets/images/2330652/2017/12/13/11513147491861-Ojjasvi-Women-Black-Printed-Straight-Kurta-7841513147491740-1.jpg,Calf Length,Calf Length,TRUE,
2507088,http://myntra.myntassets.com/assets/images/2507088/2018/2/21/11519211464863-Varanga-peach-khadi-printed-Kurta--VAR118221-1961519211464649-1.jpg,Calf Length,Knee Length,FALSE,FN
2428114,http://myntra.myntassets.com/assets/images/2428114/2018/2/7/11517982878900-SPRING-FIELD-6011517982878718-1.jpg,Calf Length,Calf Length,TRUE,
2509594,http://myntra.myntassets.com/assets/images/2509594/2018/2/21/11519200257733-Pannkh-Women-Off-White--Red-Printed-A-Line-Kurta-6781519200257544-1.jpg,Calf Length,Calf Length,TRUE,
1338667,http://myntra.myntassets.com/assets/images/1338667/2016/5/4/11462363138300-Tissu-Women-Kurtas-621462363137943-1.jpg,Above Knee,Knee Length,FALSE,FN
1592824,http://myntra.myntassets.com/assets/images/1592824/2016/12/20/11482213030134-Global-Desi-Women-Black--Grey-Printed-Straight-Kurta-2181482213029878-1.jpg,Knee Length,Above Knee,FALSE,FN
2055249,http://myntra.myntassets.com/assets/images/2055249/2017/8/18/11503044228622-Varanga-Grey-Cotton-Printed-Kurta--VAR21135-1131503044228454-1.jpg,Calf Length,Calf Length,TRUE,
1541616,http://myntra.myntassets.com/assets/images/1541616/2016/9/28/11475053163873-Shree-Women-Black-Printed-Straight-Kurta-1461475053163567-1.jpg,Calf Length,Calf Length,TRUE,
2477279,http://myntra.myntassets.com/assets/images/2477279/2018/2/24/11519463192190-Libas-Women-Kurtas-471519463192037-1.jpg,Calf Length,Calf Length,TRUE,
2101370,http://myntra.myntassets.com/assets/images/2101370/2017/11/10/11510310810980-all-about-you-Women-Maroon-Woven-Design-A-Line-Kurta-5001510310810813-1.jpg,Calf Length,Calf Length,TRUE,
2484550,http://myntra.myntassets.com/assets/images/2484550/2018/2/24/11519456329448-Karigari-Women-Kurtas-5121519456329312-1.jpg,Knee Length,Knee Length,TRUE,
1320654,http://myntra.myntassets.com/assets/images/1320654/2016/4/23/11461398836152-Avishi-White--Pink-Striped-Kurta-3041461398835702-1.jpg,Above Knee,Knee Length,FALSE,FN
2402485,http://myntra.myntassets.com/assets/images/2402485/2018/1/30/11517294699349-W-Women-Maroon-Printed-Straight-Kurta-8701517294699256-1.jpg,Calf Length,Calf Length,TRUE,
2140527,http://myntra.myntassets.com/assets/images/2140527/2017/12/16/11513408406657-Anouk-Women-Maroon-Woven-Design-A-Line-Kurta-3131513408406433-1.jpg,Above Knee,Knee Length,FALSE,OOS
1273692,http://myntra.myntassets.com/assets/images/1273692/2016/5/23/11464004671308-Rangriti-Blue-Printed-Kurta-6551464004671086-1.jpg,Calf Length,Knee Length,FALSE,TN
2484577,http://myntra.myntassets.com/assets/images/2484577/2018/2/24/11519455467910-Karigari-Women-Kurtas-8171519455467798-1.jpg,Knee Length,Knee Length,TRUE,
2449628,http://myntra.myntassets.com/assets/images/2449628/2018/2/2/11517570702042-z-5721517570701904-1.jpg,Knee Length,Knee Length,TRUE,
2231883,http://myntra.myntassets.com/assets/images/2231883/2017/11/15/11510742153055-Shree-Women-Green-Woven-Design-Straight-Kurta-4981510742152845-1.jpg,Calf Length,Calf Length,TRUE,
2466779,http://myntra.myntassets.com/assets/images/2466779/2018/2/8/11518082620088-nba-9961518082619908-1.jpg,Ankle Length,Ankle Length,TRUE,
1735661,http://myntra.myntassets.com/assets/images/1735661/2017/2/1/11485933310322-Soch-Outlet-Women-Navy-Blue-Printed-Straight-Kurta-8071485933310137-1.jpg,Knee Length,Knee Length,TRUE,
1742987,http://myntra.myntassets.com/assets/images/1742987/2017/2/15/11487144909382-Fusion-Beats-Women-Kurtas-9511487144909175-1.jpg,Above Knee,Above Knee,TRUE,
2392231,http://myntra.myntassets.com/assets/images/2392231/2018/1/18/11516277671205-Soch-Women-Blue-Printed-A-Line-Kurta-8781516277671090-1.jpg,Knee Length,Calf Length,FALSE,FN
2034523,http://myntra.myntassets.com/assets/images/2034523/2017/8/8/11502173072578-Ahalyaa-Women-Kurtas-7551502173074717-1.jpg,Knee Length,Calf Length,FALSE,FN
2193886,http://myntra.myntassets.com/assets/images/2193886/2017/10/24/11508828261995-Vaamsi-Women-Kurtas-4481508828261817-1.jpg,Calf Length,Calf Length,TRUE,
2482097,http://myntra.myntassets.com/assets/images/2482097/2018/2/13/11518524095537-Nikhaar-Women-Pink-Embroidered-A-Line-Kurta-7001518524095436-1.jpg,Calf Length,Calf Length,TRUE,
2210753,http://myntra.myntassets.com/assets/images/2210753/2017/10/28/11509184337583-na-6561509184337451-1.jpg,Knee Length,Knee Length,TRUE,
1460982,http://myntra.myntassets.com/assets/images/1460982/2016/8/4/11470310038234-La-Firangi-Women-Beige-Printed-Straight-Kurta-6471470310038093-1.jpg,Calf Length,Calf Length,TRUE,
2467315,http://myntra.myntassets.com/assets/images/2467315/2018/2/8/11518094258185-na-8821518094257954-1.jpg,Knee Length,Calf Length,FALSE,FN
1943532,http://myntra.myntassets.com/assets/images/1943532/2017/6/21/11498030129197-ARAH-Women-Kurtas-4321498030128975-1.jpg,Knee Length,Calf Length,FALSE,TN
2382279,http://myntra.myntassets.com/assets/images/2382279/2018/1/8/11515389296037-na-2681515389295894-1.jpg,Calf Length,Calf Length,TRUE,
2465683,http://myntra.myntassets.com/assets/images/2465683/2018/3/1/11519900282890-Span-Women-Kurtas-9431519900282746-1.jpg,Calf Length,Calf Length,TRUE,
2478389,http://myntra.myntassets.com/assets/images/2478389/2018/2/12/11518420450769-na-9491518420450411-1.jpg,Ankle Length,Calf Length,FALSE,TN
1794773,http://myntra.myntassets.com/assets/images/1794773/2017/5/30/11496121897500-Evam-Women-Pink-Yoke-Design-A-Line-Kurta-5081496121897402-1.jpg,Ankle Length,Ankle Length,TRUE,
2388966,http://myntra.myntassets.com/assets/images/2388966/2018/1/15/11515994480957-Libas-Women-Pink--Brown-Printed-Straight-Kurta-7241515994480921-1.jpg,Above Knee,Calf Length,FALSE,TN
2460797,http://myntra.myntassets.com/assets/images/2460797/2018/2/16/11518773729181-Soch-Women-Pink-Printed-A-Line-Kurta-3411518773729070-1.jpg,Calf Length,Calf Length,TRUE,
1742775,http://myntra.myntassets.com/assets/images/1742775/2017/3/8/11488966121237-RANGMANCH-BY-PANTALOONS-Women-Black-Solid-Straight-Kurta-8411488966121258-1.jpg,Calf Length,Calf Length,TRUE,
1814339,http://myntra.myntassets.com/assets/images/1814339/2017/3/20/11489988349511-Avaana-Women-Kurtas-6571489988349302-1.jpg,Above Knee,Calf Length,FALSE,TN
2486460,http://myntra.myntassets.com/assets/images/2486460/2018/2/22/11519293477841-Shree-Women-Kurtas-5431519293477709-1.jpg,Calf Length,Calf Length,TRUE,
2234543,http://myntra.myntassets.com/assets/images/2234543/2017/11/8/11510139137978-Na-2611510139137860-1.jpg,Calf Length,Calf Length,TRUE,
2412409,http://myntra.myntassets.com/assets/images/2412409/2018/1/19/11516359474749-Aujjessa-Blue-Multi-Slit-Asymmetrical-Kurta-5771516359474652-1.jpg,Calf Length,Calf Length,TRUE,
2274728,http://myntra.myntassets.com/assets/images/2274728/2017/11/23/11511421288148-na-5951511421287846-1.jpg,Ankle Length,Ankle Length,TRUE,
2493419,http://myntra.myntassets.com/assets/images/2493419/2018/2/22/11519275161812-AKS-Women-Red--Beige-Printed-A-Line-Kurta-4251519275161613-1.jpg,Calf Length,Calf Length,TRUE,
2323221,http://myntra.myntassets.com/assets/images/2323221/2018/1/12/11515751977821-Anouk-Women-Blue--White-Printed-A-Line-Kurta-8811515751977729-1.jpg,Above Knee,Calf Length,FALSE,OOS
850800,http://myntra.myntassets.com/image/style/properties/850800/Saadgi-Yellow-Chikankari-Embroidered-Kurta_1_bfbacfcfb33f9dc57a1f0e8bc6a9ccff.jpg,Above Knee,#N/A,#N/A,FN
2613107,http://myntra.myntassets.com/assets/images/diy/2018/2/27/8fb33de2-8856-44ab-a5dc-d98d0f3e43cadefault.jpg,Calf Length,Calf Length,TRUE,
2402518,http://myntra.myntassets.com/assets/images/2402518/2018/2/16/11518766092781-W-Women-Navy-Blue--Green-Printed-A-Line-Kurta-3011518766092607-1.jpg,Calf Length,Calf Length,TRUE,
2588159,http://myntra.myntassets.com/assets/images/2588159/2018/3/1/11519887636700-Sera-Womens-wear-Blue-front-slit-kurta-8671519887636500-1.jpg,Ankle Length,Calf Length,FALSE,FN
2400775,http://myntra.myntassets.com/assets/images/2400775/2018/2/1/11517485789738-RANGMANCH-BY-PANTALOONS-Women-Pink-Printed-A-Line-Kurta-8871517485789599-1.jpg,Calf Length,Calf Length,TRUE,
2320883,http://myntra.myntassets.com/assets/images/2320883/2017/12/8/11512735791966-NA-1691512735791800-1.jpg,Calf Length,Calf Length,TRUE,
1042897,http://myntra.myntassets.com/assets/images/1042897/2015/10/28/11446043745558-Melange-by-Lifestyle-Women-Kurtas-4901446043745198-1.jpg,Knee Length,Knee Length,TRUE,
2515274,http://myntra.myntassets.com/assets/images/2515274/2018/2/23/11519378185887-na-7731519378185630-1.jpg,Calf Length,Knee Length,FALSE,FN
2484538,http://myntra.myntassets.com/assets/images/2484538/2018/2/24/11519454059858-Karigari-Women-Kurtas-1151519454059759-1.jpg,Knee Length,Knee Length,TRUE,
2452119,http://myntra.myntassets.com/assets/images/2452119/2018/2/15/11518687863726-RANGMANCH-BY-PANTALOONS-Women-White--Navy-Blue-Printed-A-Line-Kurta-4411518687863621-1.jpg,Knee Length,Calf Length,FALSE,TN
1696108,http://myntra.myntassets.com/assets/images/1696108/2016/12/21/11482321656948-Vishudh-Women-White-Printed-Straight-Kurta-3941482321656615-1.jpg,Knee Length,Knee Length,TRUE,
1053804,http://myntra.myntassets.com/assets/images/1053804/2015/11/2/11446447015474-Admyrin-Women-Kurtas-2461446447015029-1.jpg,Knee Length,Knee Length,TRUE,
682188,http://myntra.myntassets.com/image/style/properties/682188/7-Colors-Life-Style-Women-Kurtis_1_1b71527275795245e4f66d3b6be7b23f.jpg,Calf Length,Calf Length,TRUE,
2262300,http://myntra.myntassets.com/assets/images/2262300/2018/1/4/11515062570329-AKS-Women-Blue--Off-White-Yoke-Design-Anarkali-Kurta-9871515062570191-1.jpg,Calf Length,Calf Length,TRUE,
2056638,http://myntra.myntassets.com/assets/images/2056638/2017/8/18/11503051578707-SAAR-by-Rajkumars-Women-Kurtas-9551503051578843-1.jpg,Knee Length,Knee Length,TRUE,
2279066,http://myntra.myntassets.com/assets/images/2279066/2017/12/7/11512645062108-Moda-Rapido-Women-Navy-Blue--White-Printed-A-Line-Kurta-5291512645062026-1.jpg,Calf Length,Knee Length,FALSE,TN
1891643,http://myntra.myntassets.com/assets/images/1891643/2017/5/9/11494314580812-Nayo-Women-Kurtas-171494314580531-1.jpg,Calf Length,Calf Length,TRUE,
2273415,http://myntra.myntassets.com/assets/images/2273415/2017/11/24/11511501712254-Saadgi-Women-White-Embroidered-Straight-Kurta-3971511501712079-1.jpg,Above Knee,Above Knee,TRUE,
2421227,http://myntra.myntassets.com/assets/images/2421227/2018/2/5/11517830922378-HERENOW-Women-Navy-Blue--Off-White-Printed-Straight-Kurta-7731517830922283-1.jpg,Calf Length,Calf Length,TRUE,
2466528,http://myntra.myntassets.com/assets/images/2466528/2018/2/8/11518084300335-Kvsfab-Light-Blue-Denim-Kurta-With-Embroidery-And-Pocket-For-Casual-Wear-2501518084300116-1.jpg,Knee Length,Calf Length,FALSE,FN
2463709,http://myntra.myntassets.com/assets/images/2463709/2018/2/20/11519105727286-AKS-Women-Kurtas-7261519105727080-1.jpg,Calf Length,Calf Length,TRUE,
2296066,http://myntra.myntassets.com/assets/images/2296066/2017/11/30/11512037350129-NA-7911512037350053-1.jpg,Knee Length,Calf Length,FALSE,TN
2484567,http://myntra.myntassets.com/assets/images/2484567/2018/2/24/11519454084764-Karigari-Women-Kurtas-2371519454084636-1.jpg,Knee Length,Knee Length,TRUE,
2592946,http://myntra.myntassets.com/assets/images/2592946/2018/3/1/11519899855073-ZIYAA-Women-Multicoloured-Printed-Straight-Kurta-51519899854899-1.jpg,Knee Length,Calf Length,FALSE,FN
1659297,http://myntra.myntassets.com/assets/images/1659297/2016/11/25/11480055286933-Mytri-Women-Kurtas-1861480055286618-1.jpg,Above Knee,Above Knee,TRUE,
2323229,http://myntra.myntassets.com/assets/images/2323229/2018/1/12/11515743293791-Anouk-Women-Navy-Blue-Printed-A-Line-Kurta-8121515743293731-1.jpg,Knee Length,Above Knee,FALSE,FN
2588291,http://myntra.myntassets.com/assets/images/2588291/2018/3/1/11519907407428-a-8771519907407042-1.jpg,Above Knee,Knee Length,FALSE,FN
1514704,http://myntra.myntassets.com/assets/images/1514704/2016/9/14/11473850591877-7-Colors-Life-Style-Women-Kurtas-9461473850591611-1.jpg,Above Knee,Above Knee,TRUE,
2447588,http://myntra.myntassets.com/assets/images/2447588/2018/2/12/11518432514746-Jaipur-Kurti-Women-Green-Striped-Straight-Kurta-8791518432514714-1.jpg,Calf Length,Calf Length,TRUE,
2355066,http://myntra.myntassets.com/assets/images/2355066/2017/12/20/11513763150884-Mandarin-Collar-34Th-Sleeves-Anarkali-With-Seprate-Belt-5641513763150841-1.jpg,Ankle Length,Ankle Length,TRUE,
1645578,http://myntra.myntassets.com/assets/images/1645578/2017/3/29/11490782149440-Plume-Women-Sea-Green-Woven-Straight-Kurta-391490782149157-1.jpg,Calf Length,Calf Length,TRUE,
2452103,http://myntra.myntassets.com/assets/images/2452103/2018/2/15/11518687802966-RANGMANCH-BY-PANTALOONS-Women-Navy-Blue-Printed-A-Line-Kurta-7411518687802866-1.jpg,Knee Length,Knee Length,TRUE,
2509162,http://myntra.myntassets.com/assets/images/2509162/2018/2/22/11519301480401-RARE-ROOTS-Women-Orange-Kurti-9321519301480198-1.jpg,Calf Length,Calf Length,TRUE,
1773162,http://myntra.myntassets.com/assets/images/1773162/2017/3/1/11488371636309-W-Women-Black-Printed-Pathani-Kurta-5511488371636009-1.jpg,Calf Length,Calf Length,TRUE,
2477321,http://myntra.myntassets.com/assets/images/2477321/2018/3/1/11519883690567-Libas-Women-Pink-Solid-Straight-Kurta-6801519883690390-1.jpg,Ankle Length,Calf Length,FALSE,TN
2193692,http://myntra.myntassets.com/assets/images/2193692/2017/11/27/11511781489545-Ritu-Kumar-Women-Beige-Solid-A-Line-Kurta-6071511781489411-1.jpg,Above Knee,Above Knee,TRUE,
1509624,http://myntra.myntassets.com/assets/images/1509624/2017/2/13/11486965474727-RANGMANCH-BY-PANTALOONS-Women-Red-Solid-Straight-Kurta-3211486965474509-1.jpg,Above Knee,Above Knee,TRUE,
2460740,http://myntra.myntassets.com/assets/images/2460740/2018/2/8/11518072966841-Shiloh-Mustard-Rayon-Printed-Embroidered-Straight-Kurta-7611518072966644-1.jpg,Calf Length,Calf Length,TRUE,
2469196,http://myntra.myntassets.com/assets/images/2469196/2018/2/9/11518180731426-Varanga-Women-Multicoloured-Printed-Straight-Kurta-1861518180731159-1.jpg,Calf Length,Knee Length,FALSE,FN
2409002,http://myntra.myntassets.com/assets/images/2409002/2018/1/22/11516619633493-Fusion-Beats-Women-Kurtas-7261516619633410-1.jpg,Above Knee,Knee Length,FALSE,FN
2062370,http://myntra.myntassets.com/assets/images/2062370/2017/8/23/11503484702684-RIDRESS-Women-Tunics-811503484702395-1.jpg,Knee Length,Knee Length,TRUE,
2136572,http://myntra.myntassets.com/assets/images/2136572/2017/11/11/11510386173134-Vishudh-Women-Kurtas-201510386172948-1.jpg,Calf Length,Ankle Length,FALSE,FN
2608551,http://myntra.myntassets.com/assets/images/diy/2018/2/23/93b87626-76ac-4409-b642-c46cf50711f1default.jpg,Calf Length,Calf Length,TRUE,
2415694,http://myntra.myntassets.com/assets/images/2415694/2018/2/15/11518685089843-RANGMANCH-BY-PANTALOONS-Women-Blue--Off-White-Printed-A-Line-Kurta-611518685089726-1.jpg,Ankle Length,Knee Length,FALSE,FN
2512588,http://myntra.myntassets.com/assets/images/2512588/2018/2/22/11519282380883-Shiloh-Women-Black--Green-Crepe-Printed-Straight-Kurta-7571519282380709-1.jpg,Calf Length,Calf Length,TRUE,
2508747,http://myntra.myntassets.com/assets/images/2508747/2018/2/22/11519281411898-NA-91519281411735-1.jpg,Calf Length,Knee Length,FALSE,FN
1832152,http://myntra.myntassets.com/assets/images/1832152/2018/2/22/11519288168157-IndusDiva-Women-Beige--Green-Striped-A-Line-Kurta-5711519288167990-1.jpg,Calf Length,Ankle Length,FALSE,FN
2262320,http://myntra.myntassets.com/assets/images/2262320/2017/11/28/11511847434904-AKS-Women-Off-White--Navy-Blue-Printed-Straight-Kurta-1391511847434758-1.jpg,Ankle Length,Calf Length,FALSE,TN
1434628,http://myntra.myntassets.com/assets/images/1434628/2016/8/4/11470304784292-Fusion-by-Shraddha-Kapoor-White-Printed-A-Line-Kurta-6431470304784154-1.jpg,Knee Length,Knee Length,TRUE,
1728147,http://myntra.myntassets.com/assets/images/1728147/2017/1/31/11485856874385-AURELIA-Women-Blue-Woven-Design-Straight-Kurta-4551485856874072-1.jpg,Calf Length,Calf Length,TRUE,
2471642,http://myntra.myntassets.com/assets/images/2471642/2018/2/26/11519647422799-Tulsattva-Women-Kurtas-9941519647422645-1.jpg,Calf Length,Calf Length,TRUE,
2477269,http://myntra.myntassets.com/assets/images/2477269/2018/2/26/11519630965503-Libas-Women-Kurtas-9681519630965471-1.jpg,Calf Length,Calf Length,TRUE,
1659300,http://myntra.myntassets.com/assets/images/1659300/2016/11/25/11480064366795-Mytri-Women-Kurtas-1111480064366064-1.jpg,Knee Length,Knee Length,TRUE,
